,identifier,score,activity,scheme
3994,ZINC07989610|decoys_final|mol2|4443|dock5,149.74630826341473,0,hs1
3995,ZINC48623146|decoys_final|mol2|4277|dock1,149.71122676795312,0,hs1
3996,ZINC59724112|decoys_final|mol2|4733|dock2,149.70227358213992,0,hs1
3997,ZINC12443791|decoys_final|mol2|563|dock4,149.5969990212903,0,hs1
3998,ZINC23358961|decoys_final|mol2|687|dock3,149.52839587949612,0,hs1
3999,CHEMBL246604|actives_final|mol2|56|dock5,149.51562117264294,1,hs1
4000,ZINC25408476|decoys_final|mol2|5004|dock3,149.46735237200605,0,hs1
4001,ZINC03459236|decoys_final|mol2|4441|dock2,149.45477629087046,0,hs1
4002,ZINC63652890|decoys_final|mol2|3124|dock2,149.4479700313016,0,hs1
4003,ZINC01232143|decoys_final|mol2|355|dock1,149.4432421384672,0,hs1
4004,ZINC39467338|decoys_final|mol2|1275|dock1,149.4369116198677,0,hs1
4005,ZINC39696207|decoys_final|mol2|3265|dock5,149.4240258606269,0,hs1
4006,ZINC64683052|decoys_final|mol2|2815|dock1,149.41673274284952,0,hs1
4007,ZINC00141958|decoys_final|mol2|1464|dock3,149.40431567553622,0,hs1
4008,ZINC38659623|decoys_final|mol2|3210|dock2,149.39847408819267,0,hs1
4009,ZINC26962183|decoys_final|mol2|6823|dock2,149.39529207871317,0,hs1
4010,ZINC37724895|decoys_final|mol2|6316|dock4,149.39450236021867,0,hs1
4011,ZINC34756152|decoys_final|mol2|6386|dock3,149.39193170926262,0,hs1
4012,ZINC59170751|decoys_final|mol2|4072|dock3,149.3814290319761,0,hs1
4013,ZINC50709319|decoys_final|mol2|2492|dock2,149.36250966664545,0,hs1
4014,ZINC40967718|decoys_final|mol2|5077|dock2,149.3498121697169,0,hs1
4015,ZINC37063899|decoys_final|mol2|14|dock2,149.3109721006706,0,hs1
4016,ZINC62828066|decoys_final|mol2|1809|dock2,149.30623977560873,0,hs1
4017,CHEMBL1164477|actives_final|mol2|155|dock1,149.29215216070423,1,hs1
4018,ZINC34682559|decoys_final|mol2|828|dock1,149.2434220481672,0,hs1
4019,ZINC13119776|decoys_final|mol2|3691|dock3,149.22561588092756,0,hs1
4020,ZINC12635521|decoys_final|mol2|3144|dock2,149.19806869664163,0,hs1
4021,ZINC16488234|decoys_final|mol2|2995|dock4,149.19508128759952,0,hs1
4022,ZINC28728376|decoys_final|mol2|4907|dock2,149.15846436128555,0,hs1
4023,ZINC63221681|decoys_final|mol2|6807|dock2,149.14466617238855,0,hs1
4024,ZINC36156026|decoys_final|mol2|3803|dock2,149.14339781797895,0,hs1
4025,ZINC32830160|decoys_final|mol2|2526|dock5,149.13668537528594,0,hs1
4026,ZINC15869929|decoys_final|mol2|6729|dock1,149.13172518944248,0,hs1
4027,ZINC67401204|decoys_final|mol2|4434|dock2,149.12955039100606,0,hs1
4028,ZINC62704387|decoys_final|mol2|4424|dock3,149.1174704078887,0,hs1
4029,ZINC10061731|decoys_final|mol2|5856|dock2,149.07452987899745,0,hs1
4030,ZINC53106917|decoys_final|mol2|3513|dock2,149.0534513654869,0,hs1
4031,ZINC10212395|decoys_final|mol2|4848|dock2,149.04274288367046,0,hs1
4032,ZINC06189669|decoys_final|mol2|5043|dock3,149.02974911208506,0,hs1
4033,ZINC21702379|decoys_final|mol2|4259|dock4,149.02433167525817,0,hs1
4034,CHEMBL243668|actives_final|mol2|78|dock3,149.02207013547098,1,hs1
4035,ZINC43565288|decoys_final|mol2|6589|dock3,149.0027212954752,0,hs1
4036,ZINC41155852|decoys_final|mol2|1952|dock4,148.99332521794673,0,hs1
4037,ZINC66569938|decoys_final|mol2|3528|dock3,148.9824550368035,0,hs1
4038,ZINC41117424|decoys_final|mol2|4396|dock2,148.97482287824164,0,hs1
4039,ZINC41583981|decoys_final|mol2|4682|dock5,148.97087537886563,0,hs1
4040,ZINC52095062|decoys_final|mol2|3468|dock5,148.9658394290256,0,hs1
4041,ZINC66240344|decoys_final|mol2|1405|dock4,148.94170033710685,0,hs1
4042,ZINC39699147|decoys_final|mol2|5370|dock5,148.93078350294,0,hs1
4043,ZINC65025573|decoys_final|mol2|3731|dock4,148.91696851379328,0,hs1
4044,ZINC40142503|decoys_final|mol2|6898|dock3,148.8911560030165,0,hs1
4045,ZINC33459791|decoys_final|mol2|4656|dock5,148.84902679852453,0,hs1
4046,ZINC39637111|decoys_final|mol2|1979|dock3,148.84643388799086,0,hs1
4047,ZINC37734165|decoys_final|mol2|1589|dock3,148.84313815928374,0,hs1
4048,ZINC40561012|decoys_final|mol2|543|dock1,148.842918911433,0,hs1
4049,ZINC09119125|decoys_final|mol2|1927|dock3,148.84200839052676,0,hs1
4050,ZINC01426050|decoys_final|mol2|4239|dock2,148.82997445788794,0,hs1
4051,ZINC66115003|decoys_final|mol2|2517|dock2,148.80924114046766,0,hs1
4052,ZINC23338348|decoys_final|mol2|5569|dock2,148.79926945208706,0,hs1
4053,ZINC35046464|decoys_final|mol2|3635|dock5,148.77639286824018,0,hs1
4054,ZINC49486197|decoys_final|mol2|4677|dock4,148.71327246173956,0,hs1
4055,ZINC67504273|decoys_final|mol2|6811|dock1,148.68912544891452,0,hs1
4056,ZINC05248479|decoys_final|mol2|4485|dock3,148.685986424977,0,hs1
4057,ZINC32071107|decoys_final|mol2|2186|dock4,148.67649106929366,0,hs1
4058,ZINC59331771|decoys_final|mol2|3223|dock3,148.65045134748723,0,hs1
4059,ZINC14987863|decoys_final|mol2|5863|dock1,148.6442503455368,0,hs1
4060,ZINC32570627|decoys_final|mol2|4872|dock2,148.6304918778131,0,hs1
4061,ZINC47000880|decoys_final|mol2|6687|dock5,148.62730208955793,0,hs1
4062,ZINC67196146|decoys_final|mol2|2110|dock4,148.6269360595261,0,hs1
4063,ZINC34773903|decoys_final|mol2|4720|dock2,148.61261000115672,0,hs1
4064,ZINC37055600|decoys_final|mol2|2736|dock5,148.58828992085182,0,hs1
4065,ZINC39687008|decoys_final|mol2|6532|dock1,148.5714244127196,0,hs1
4066,ZINC59171087|decoys_final|mol2|4078|dock5,148.56424328298715,0,hs1
4067,ZINC43327284|decoys_final|mol2|2904|dock2,148.55397885182006,0,hs1
4068,ZINC05687267|decoys_final|mol2|1802|dock3,148.55316451764617,0,hs1
4069,ZINC54600203|decoys_final|mol2|196|dock1,148.51776272253542,0,hs1
4070,ZINC40317118|decoys_final|mol2|3451|dock2,148.51744647893747,0,hs1
4071,ZINC50637933|decoys_final|mol2|232|dock3,148.50174353097452,0,hs1
4072,ZINC08856791|decoys_final|mol2|4690|dock4,148.48743769230052,0,hs1
4073,ZINC35863631|decoys_final|mol2|3362|dock4,148.48380785963684,0,hs1
4074,ZINC39503281|decoys_final|mol2|839|dock5,148.45713778397055,0,hs1
4075,ZINC66667463|decoys_final|mol2|4638|dock4,148.4469820635645,0,hs1
4076,ZINC63214472|decoys_final|mol2|1155|dock2,148.43940109686795,0,hs1
4077,ZINC36260874|decoys_final|mol2|2440|dock3,148.41142629323662,0,hs1
4078,ZINC32597985|decoys_final|mol2|6381|dock2,148.3904306284381,0,hs1
4079,ZINC43264771|decoys_final|mol2|6636|dock1,148.36613890808354,0,hs1
4080,ZINC03226725|decoys_final|mol2|6863|dock5,148.3324549673036,0,hs1
4081,ZINC67641568|decoys_final|mol2|1515|dock3,148.2974112005268,0,hs1
4082,ZINC59117909|decoys_final|mol2|3159|dock3,148.2874864329797,0,hs1
4083,ZINC62201857|decoys_final|mol2|1659|dock3,148.27206718730616,0,hs1
4084,ZINC09387502|decoys_final|mol2|556|dock4,148.2624797289484,0,hs1
4085,ZINC61667588|decoys_final|mol2|6653|dock1,148.2372024237903,0,hs1
4086,ZINC22464876|decoys_final|mol2|6470|dock3,148.2329094520604,0,hs1
4087,ZINC12585968|decoys_final|mol2|864|dock3,148.2227781612047,0,hs1
4088,ZINC67466912|decoys_final|mol2|1252|dock2,148.20200720484488,0,hs1
4089,ZINC20432311|decoys_final|mol2|9|dock2,148.19789887296537,0,hs1
4090,ZINC40740184|decoys_final|mol2|4729|dock4,148.19596811481017,0,hs1
4091,ZINC38660104|decoys_final|mol2|4828|dock5,148.16476993969638,0,hs1
4092,ZINC41727198|decoys_final|mol2|2125|dock3,148.1344862622841,0,hs1
4093,ZINC44782776|decoys_final|mol2|2952|dock1,148.11864048445727,0,hs1
4094,ZINC67371084|decoys_final|mol2|904|dock1,148.10566125080754,0,hs1
4095,ZINC08739132|decoys_final|mol2|6761|dock2,148.10387170285463,0,hs1
4096,ZINC21503926|decoys_final|mol2|1772|dock4,148.05409931024153,0,hs1
4097,CHEMBL246422|actives_final|mol2|120|dock5,148.04776314177755,1,hs1
4098,ZINC46719462|decoys_final|mol2|292|dock1,148.04601657823622,0,hs1
4099,ZINC22851980|decoys_final|mol2|645|dock3,148.03659139719935,0,hs1
4100,ZINC43746433|decoys_final|mol2|4978|dock1,148.02370683315803,0,hs1
4101,CHEMBL591330|actives_final|mol2|65|dock2,147.99449764199628,1,hs1
4102,ZINC04002381|decoys_final|mol2|6406|dock1,147.97432499391388,0,hs1
4103,ZINC36348530|decoys_final|mol2|988|dock4,147.93934053348198,0,hs1
4104,ZINC44410419|decoys_final|mol2|2947|dock2,147.92892250894585,0,hs1
4105,ZINC63395649|decoys_final|mol2|3825|dock3,147.90651025352724,0,hs1
4106,ZINC01232145|decoys_final|mol2|356|dock4,147.88561313906797,0,hs1
4107,ZINC63061582|decoys_final|mol2|1613|dock4,147.87847387973946,0,hs1
4108,ZINC21264117|decoys_final|mol2|3082|dock5,147.86592039357066,0,hs1
4109,ZINC61269373|decoys_final|mol2|2461|dock1,147.85277432241918,0,hs1
4110,ZINC67393821|decoys_final|mol2|1915|dock1,147.8522785286041,0,hs1
4111,ZINC20598687|decoys_final|mol2|675|dock4,147.84270322137513,0,hs1
4112,ZINC63272835|decoys_final|mol2|1907|dock5,147.78955098323124,0,hs1
4113,ZINC61864848|decoys_final|mol2|1501|dock5,147.78159710541678,0,hs1
4114,ZINC39946112|decoys_final|mol2|3878|dock5,147.75669463582807,0,hs1
4115,ZINC38848097|decoys_final|mol2|283|dock5,147.7148208084193,0,hs1
4116,ZINC43604410|decoys_final|mol2|3368|dock2,147.67584549556622,0,hs1
4117,ZINC42404385|decoys_final|mol2|2844|dock5,147.66073051538663,0,hs1
4118,ZINC67648340|decoys_final|mol2|1257|dock2,147.66018968176104,0,hs1
4119,CHEMBL594459|actives_final|mol2|82|dock1,147.64943791549146,1,hs1
4120,ZINC04237520|decoys_final|mol2|5850|dock5,147.57298357834065,0,hs1
4121,ZINC19898743|decoys_final|mol2|5643|dock1,147.5640318157105,0,hs1
4122,ZINC39687136|decoys_final|mol2|6534|dock2,147.53280327192422,0,hs1
4123,ZINC39430759|decoys_final|mol2|992|dock2,147.5305147333309,0,hs1
4124,ZINC59170785|decoys_final|mol2|4074|dock4,147.52672498275055,0,hs1
4125,ZINC00095819|decoys_final|mol2|1767|dock4,147.5220170811809,0,hs1
4126,ZINC62826858|decoys_final|mol2|1762|dock2,147.50232784426964,0,hs1
4127,ZINC15372191|decoys_final|mol2|5558|dock1,147.4907914046898,0,hs1
4128,ZINC35958849|decoys_final|mol2|5324|dock1,147.48912350424027,0,hs1
4129,ZINC58939038|decoys_final|mol2|238|dock1,147.48363375711284,0,hs1
4130,ZINC64173460|decoys_final|mol2|6404|dock3,147.44554448199443,0,hs1
4131,ZINC12635561|decoys_final|mol2|3690|dock4,147.44226578355136,0,hs1
4132,ZINC43246664|decoys_final|mol2|96|dock3,147.4348539394074,0,hs1
4133,ZINC34651269|decoys_final|mol2|6893|dock3,147.42559014732214,0,hs1
4134,ZINC21263423|decoys_final|mol2|1937|dock4,147.42042071672947,0,hs1
4135,ZINC20480316|decoys_final|mol2|2377|dock2,147.41415152958194,0,hs1
4136,ZINC39519834|decoys_final|mol2|6089|dock3,147.38065853895648,0,hs1
4137,ZINC36241666|decoys_final|mol2|1527|dock2,147.365884668047,0,hs1
4138,ZINC09463898|decoys_final|mol2|512|dock2,147.36076787422945,0,hs1
4139,ZINC18266062|decoys_final|mol2|175|dock2,147.3550878959278,0,hs1
4140,CHEMBL594459|actives_final|mol2|84|dock1,147.35161260359232,1,hs1
4141,ZINC39694064|decoys_final|mol2|6538|dock3,147.3489880476601,0,hs1
4142,ZINC39969573|decoys_final|mol2|840|dock4,147.34783778261678,0,hs1
4143,ZINC39657642|decoys_final|mol2|1989|dock4,147.32713438915016,0,hs1
4144,ZINC37200953|decoys_final|mol2|75|dock2,147.3118543509107,0,hs1
4145,ZINC67504169|decoys_final|mol2|5293|dock1,147.30800644920032,0,hs1
4146,ZINC04113128|decoys_final|mol2|1266|dock2,147.29308532954119,0,hs1
4147,ZINC39689439|decoys_final|mol2|6536|dock4,147.2864262805704,0,hs1
4148,ZINC20323726|decoys_final|mol2|3234|dock2,147.2780289111629,0,hs1
4149,ZINC09914361|decoys_final|mol2|3783|dock5,147.26192145270258,0,hs1
4150,CHEMBL240497|actives_final|mol2|122|dock1,147.24861010692263,1,hs1
4151,ZINC04477065|decoys_final|mol2|4437|dock1,147.19917332937055,0,hs1
4152,ZINC20118053|decoys_final|mol2|674|dock3,147.19643355715266,0,hs1
4153,ZINC20522711|decoys_final|mol2|1953|dock3,147.19593265181283,0,hs1
4154,ZINC34703166|decoys_final|mol2|3900|dock5,147.18684743275662,0,hs1
4155,ZINC43608203|decoys_final|mol2|6281|dock2,147.16936735720546,0,hs1
4156,ZINC63740168|decoys_final|mol2|2512|dock4,147.14594058500413,0,hs1
4157,ZINC66740947|decoys_final|mol2|203|dock5,147.05448245106066,0,hs1
4158,ZINC59926463|decoys_final|mol2|997|dock2,147.05084193289727,0,hs1
4159,ZINC11839966|decoys_final|mol2|861|dock3,147.03404831697765,0,hs1
4160,ZINC01756106|decoys_final|mol2|5296|dock2,147.0298484665936,0,hs1
4161,ZINC11873671|decoys_final|mol2|1027|dock3,147.0050911670382,0,hs1
4162,ZINC42362325|decoys_final|mol2|2094|dock5,146.98259168706457,0,hs1
4163,ZINC20461314|decoys_final|mol2|527|dock1,146.97337700696139,0,hs1
4164,ZINC28428388|decoys_final|mol2|3295|dock4,146.9676398196887,0,hs1
4165,ZINC11828052|decoys_final|mol2|2283|dock1,146.93765880078178,0,hs1
4166,ZINC40687264|decoys_final|mol2|2449|dock1,146.90026326001686,0,hs1
4167,ZINC32951842|decoys_final|mol2|6273|dock2,146.90020138632156,0,hs1
4168,ZINC43025084|decoys_final|mol2|6218|dock3,146.82943936206783,0,hs1
4169,ZINC41022888|decoys_final|mol2|4782|dock5,146.81044636835804,0,hs1
4170,ZINC41531208|decoys_final|mol2|5982|dock3,146.797239937732,0,hs1
4171,ZINC12708215|decoys_final|mol2|5504|dock3,146.79627134052592,0,hs1
4172,ZINC49978588|decoys_final|mol2|3465|dock2,146.7945245342302,0,hs1
4173,ZINC01025367|decoys_final|mol2|4439|dock1,146.78991755092943,0,hs1
4174,ZINC57882601|decoys_final|mol2|3516|dock2,146.78377887227987,0,hs1
4175,ZINC15015591|decoys_final|mol2|2807|dock1,146.76964955158832,0,hs1
4176,ZINC42952374|decoys_final|mol2|2500|dock2,146.76345283617616,0,hs1
4177,CHEMBL208864|actives_final|mol2|93|dock2,146.76337899736407,1,hs1
4178,ZINC39934671|decoys_final|mol2|879|dock3,146.7607617331862,0,hs1
4179,ZINC66402062|decoys_final|mol2|1406|dock3,146.7504071127097,0,hs1
4180,ZINC64337909|decoys_final|mol2|655|dock2,146.7396112033506,0,hs1
4181,ZINC21046859|decoys_final|mol2|1115|dock3,146.72583594674643,0,hs1
4182,ZINC22790167|decoys_final|mol2|5103|dock1,146.71167171191277,0,hs1
4183,CHEMBL207993|actives_final|mol2|13|dock3,146.69666652916644,1,hs1
4184,ZINC01754136|decoys_final|mol2|5509|dock4,146.69624996760368,0,hs1
4185,ZINC39945605|decoys_final|mol2|3877|dock1,146.6850210290539,0,hs1
4186,ZINC32534812|decoys_final|mol2|3859|dock4,146.68071652585527,0,hs1
4187,ZINC08138197|decoys_final|mol2|1389|dock2,146.67879938126288,0,hs1
4188,ZINC02194192|decoys_final|mol2|2534|dock5,146.66387934008628,0,hs1
4189,ZINC36347960|decoys_final|mol2|5523|dock5,146.6268883709571,0,hs1
4190,ZINC38904847|decoys_final|mol2|3758|dock4,146.5857384629411,0,hs1
4191,ZINC39011931|decoys_final|mol2|1051|dock2,146.5800399201243,0,hs1
4192,ZINC54821576|decoys_final|mol2|2158|dock4,146.57292465488513,0,hs1
4193,ZINC67196332|decoys_final|mol2|2112|dock4,146.5538159648891,0,hs1
4194,ZINC21865772|decoys_final|mol2|2379|dock3,146.54575880643736,0,hs1
4195,ZINC01871094|decoys_final|mol2|4661|dock1,146.5422793788787,0,hs1
4196,ZINC19563122|decoys_final|mol2|1211|dock3,146.52875682221992,0,hs1
4197,ZINC45066694|decoys_final|mol2|3666|dock3,146.51221834313398,0,hs1
4198,ZINC20494510|decoys_final|mol2|4858|dock3,146.50445621235934,0,hs1
4199,ZINC63588955|decoys_final|mol2|3829|dock5,146.50397978923678,0,hs1
4200,ZINC19739676|decoys_final|mol2|5512|dock1,146.47982330573933,0,hs1
4201,ZINC20867333|decoys_final|mol2|870|dock2,146.4741325470234,0,hs1
4202,ZINC48795920|decoys_final|mol2|6237|dock3,146.4644826116163,0,hs1
4203,CHEMBL209310|actives_final|mol2|189|dock5,146.46257287761188,1,hs1
4204,ZINC04857211|decoys_final|mol2|1920|dock1,146.46067393112898,0,hs1
4205,ZINC22921702|decoys_final|mol2|3361|dock2,146.44824061050704,0,hs1
4206,ZINC36497894|decoys_final|mol2|4823|dock1,146.42256247275063,0,hs1
4207,ZINC24889384|decoys_final|mol2|678|dock3,146.41814716360506,0,hs1
4208,ZINC43411126|decoys_final|mol2|2483|dock5,146.41502787866176,0,hs1
4209,ZINC63560910|decoys_final|mol2|600|dock2,146.40827652981764,0,hs1
4210,ZINC58891732|decoys_final|mol2|4787|dock2,146.3562677667629,0,hs1
4211,ZINC45148160|decoys_final|mol2|1596|dock2,146.34750819855134,0,hs1
4212,ZINC31808399|decoys_final|mol2|3799|dock3,146.31873880958017,0,hs1
4213,ZINC02367265|decoys_final|mol2|4681|dock5,146.31484645124658,0,hs1
4214,ZINC08791791|decoys_final|mol2|4642|dock5,146.2972545061175,0,hs1
4215,ZINC19970349|decoys_final|mol2|4042|dock4,146.29643170571347,0,hs1
4216,ZINC55176811|decoys_final|mol2|3469|dock2,146.28637312176676,0,hs1
4217,ZINC35556569|decoys_final|mol2|1938|dock4,146.2834928420881,0,hs1
4218,ZINC24963752|decoys_final|mol2|3240|dock1,146.2829050982166,0,hs1
4219,CHEMBL378497|actives_final|mol2|28|dock4,146.28082452626563,1,hs1
4220,ZINC09138358|decoys_final|mol2|3128|dock4,146.27791938711255,0,hs1
4221,ZINC62014775|decoys_final|mol2|2961|dock1,146.27565485940576,0,hs1
4222,ZINC36890612|decoys_final|mol2|42|dock4,146.27451674605584,0,hs1
4223,ZINC20210999|decoys_final|mol2|5615|dock5,146.2697289129757,0,hs1
4224,ZINC39636065|decoys_final|mol2|1948|dock2,146.26020464147962,0,hs1
4225,ZINC48605054|decoys_final|mol2|4404|dock2,146.24896492768272,0,hs1
4226,ZINC52906218|decoys_final|mol2|2351|dock3,146.1931862969418,0,hs1
4227,ZINC12664272|decoys_final|mol2|6367|dock4,146.18832419342806,0,hs1
4228,ZINC31724153|decoys_final|mol2|166|dock4,146.16779843161913,0,hs1
4229,ZINC43091022|decoys_final|mol2|6344|dock2,146.15306401313572,0,hs1
4230,ZINC40758582|decoys_final|mol2|1281|dock3,146.1496095511099,0,hs1
4231,ZINC20593066|decoys_final|mol2|4046|dock5,146.1474811235394,0,hs1
4232,ZINC32073443|decoys_final|mol2|4483|dock3,146.14688102161148,0,hs1
4233,ZINC42969498|decoys_final|mol2|6570|dock2,146.14624794464748,0,hs1
4234,ZINC39834718|decoys_final|mol2|6393|dock4,146.13865400309766,0,hs1
4235,ZINC58424476|decoys_final|mol2|5277|dock5,146.13218477410575,0,hs1
4236,ZINC07034765|decoys_final|mol2|2170|dock4,146.129913979602,0,hs1
4237,ZINC43669156|decoys_final|mol2|3471|dock4,146.11637737017344,0,hs1
4238,ZINC06660878|decoys_final|mol2|2987|dock1,146.0967979253778,0,hs1
4239,ZINC36062159|decoys_final|mol2|1023|dock2,146.0897944335934,0,hs1
4240,ZINC37551741|decoys_final|mol2|174|dock1,146.0875788304071,0,hs1
4241,ZINC27223147|decoys_final|mol2|6472|dock1,146.08624558257372,0,hs1
4242,ZINC48489747|decoys_final|mol2|2552|dock3,146.07627614701101,0,hs1
4243,ZINC00375912|decoys_final|mol2|4562|dock4,146.07418940239685,0,hs1
4244,ZINC09324683|decoys_final|mol2|357|dock2,146.0717450108053,0,hs1
4245,ZINC58967146|decoys_final|mol2|5591|dock5,146.05017000073772,0,hs1
4246,ZINC43525497|decoys_final|mol2|3721|dock5,146.0425406456105,0,hs1
4247,ZINC02134728|decoys_final|mol2|3130|dock4,146.02916888800138,0,hs1
4248,ZINC34748359|decoys_final|mol2|4964|dock4,146.01153097761346,0,hs1
4249,ZINC12079083|decoys_final|mol2|5050|dock3,145.9932897263218,0,hs1
4250,ZINC15830188|decoys_final|mol2|1292|dock2,145.98265998672142,0,hs1
4251,ZINC20521894|decoys_final|mol2|6558|dock2,145.97118438464383,0,hs1
4252,ZINC12581571|decoys_final|mol2|360|dock5,145.9477058441211,0,hs1
4253,ZINC02333879|decoys_final|mol2|4146|dock3,145.934767684566,0,hs1
4254,ZINC63140507|decoys_final|mol2|549|dock1,145.92537192127486,0,hs1
4255,CHEMBL590123|actives_final|mol2|101|dock5,145.9181171210048,1,hs1
4256,ZINC10280383|decoys_final|mol2|4503|dock4,145.91477136654268,0,hs1
4257,ZINC12559348|decoys_final|mol2|1302|dock1,145.90896242400828,0,hs1
4258,ZINC14186882|decoys_final|mol2|2069|dock3,145.90033143717164,0,hs1
4259,ZINC63374391|decoys_final|mol2|598|dock2,145.86279826532893,0,hs1
4260,ZINC44360741|decoys_final|mol2|6542|dock2,145.86170918956333,0,hs1
4261,ZINC39355136|decoys_final|mol2|3252|dock4,145.8612458498569,0,hs1
4262,ZINC32753328|decoys_final|mol2|5520|dock1,145.857125121767,0,hs1
4263,ZINC43264026|decoys_final|mol2|6585|dock3,145.8542532312942,0,hs1
4264,ZINC39968748|decoys_final|mol2|2300|dock2,145.8500655632916,0,hs1
4265,ZINC15659088|decoys_final|mol2|3544|dock1,145.84691526899712,0,hs1
4266,ZINC06443958|decoys_final|mol2|4706|dock4,145.8442496727857,0,hs1
4267,ZINC12340376|decoys_final|mol2|6665|dock2,145.8271545785657,0,hs1
4268,ZINC36206121|decoys_final|mol2|3856|dock1,145.78752206299464,0,hs1
4269,ZINC61658394|decoys_final|mol2|240|dock2,145.7852261582724,0,hs1
4270,ZINC66580273|decoys_final|mol2|152|dock1,145.7623219409353,0,hs1
4271,ZINC02347968|decoys_final|mol2|4556|dock3,145.76031139988737,0,hs1
4272,ZINC39519826|decoys_final|mol2|5978|dock5,145.73808691207935,0,hs1
4273,ZINC44594588|decoys_final|mol2|1134|dock4,145.7016304479589,0,hs1
4274,ZINC21920891|decoys_final|mol2|4609|dock2,145.6905594357158,0,hs1
4275,ZINC36272132|decoys_final|mol2|6624|dock1,145.6838939403881,0,hs1
4276,ZINC64157855|decoys_final|mol2|5996|dock1,145.67073793346736,0,hs1
4277,ZINC63140486|decoys_final|mol2|5080|dock2,145.6614347758425,0,hs1
4278,ZINC38706134|decoys_final|mol2|3220|dock2,145.65979068750994,0,hs1
4279,ZINC64127774|decoys_final|mol2|5383|dock1,145.63888970926115,0,hs1
4280,ZINC20848280|decoys_final|mol2|4902|dock5,145.63868414870078,0,hs1
4281,ZINC64480089|decoys_final|mol2|1403|dock1,145.62907058736118,0,hs1
4282,ZINC20919893|decoys_final|mol2|4549|dock5,145.6229832969027,0,hs1
4283,ZINC42452230|decoys_final|mol2|2047|dock4,145.60087868246111,0,hs1
4284,ZINC35790914|decoys_final|mol2|5971|dock3,145.60021890990652,0,hs1
4285,ZINC60374826|decoys_final|mol2|2614|dock3,145.59084435771928,0,hs1
4286,ZINC53169088|decoys_final|mol2|1349|dock1,145.58487314536953,0,hs1
4287,ZINC05337815|decoys_final|mol2|4199|dock3,145.581162269785,0,hs1
4288,ZINC49525220|decoys_final|mol2|2699|dock1,145.574756378756,0,hs1
4289,ZINC40486459|decoys_final|mol2|1738|dock2,145.52053246336234,0,hs1
4290,ZINC59122172|decoys_final|mol2|3574|dock4,145.5157841013475,0,hs1
4291,ZINC03181094|decoys_final|mol2|6907|dock4,145.5152530407662,0,hs1
4292,ZINC31990983|decoys_final|mol2|67|dock4,145.47840198746508,0,hs1
4293,ZINC09088266|decoys_final|mol2|6356|dock3,145.4670709887759,0,hs1
4294,ZINC39608244|decoys_final|mol2|5260|dock3,145.45844633916505,0,hs1
4295,ZINC62806424|decoys_final|mol2|2465|dock1,145.45668751504104,0,hs1
4296,ZINC55245562|decoys_final|mol2|6092|dock2,145.44987111006856,0,hs1
4297,ZINC43288299|decoys_final|mol2|6643|dock2,145.4235897202321,0,hs1
4298,ZINC50788115|decoys_final|mol2|5273|dock5,145.4219017955334,0,hs1
4299,ZINC59293603|decoys_final|mol2|4477|dock2,145.4191224866372,0,hs1
4300,ZINC41158377|decoys_final|mol2|2544|dock3,145.41553593430996,0,hs1
4301,ZINC19320225|decoys_final|mol2|1013|dock5,145.41109632772668,0,hs1
4302,ZINC12455199|decoys_final|mol2|664|dock3,145.36533877965218,0,hs1
4303,ZINC39439798|decoys_final|mol2|3105|dock3,145.29590438068135,0,hs1
4304,ZINC06131502|decoys_final|mol2|5091|dock4,145.28521711710346,0,hs1
4305,ZINC32227041|decoys_final|mol2|2927|dock2,145.27296424705818,0,hs1
4306,ZINC67649051|decoys_final|mol2|3427|dock5,145.26716969332455,0,hs1
4307,ZINC43516134|decoys_final|mol2|2335|dock2,145.23461671657626,0,hs1
4308,ZINC44873675|decoys_final|mol2|3775|dock2,145.23089202203704,0,hs1
4309,ZINC65215249|decoys_final|mol2|1815|dock1,145.23071258482318,0,hs1
4310,ZINC49151920|decoys_final|mol2|1603|dock5,145.2086958808145,0,hs1
4311,ZINC39573289|decoys_final|mol2|6091|dock1,145.20773333656922,0,hs1
4312,ZINC12880317|decoys_final|mol2|2787|dock3,145.19502688347106,0,hs1
4313,ZINC20730203|decoys_final|mol2|3020|dock2,145.18628849050634,0,hs1
4314,ZINC21077576|decoys_final|mol2|4861|dock2,145.1802023740221,0,hs1
4315,ZINC08792014|decoys_final|mol2|6398|dock3,145.14791934854907,0,hs1
4316,ZINC43364655|decoys_final|mol2|6345|dock1,145.1072093007379,0,hs1
4317,ZINC39667403|decoys_final|mol2|3256|dock1,145.1060001978458,0,hs1
4318,ZINC23095807|decoys_final|mol2|1039|dock5,145.0161853534704,0,hs1
4319,ZINC01110528|decoys_final|mol2|5607|dock5,145.0055164656448,0,hs1
4320,ZINC50015191|decoys_final|mol2|2701|dock5,145.004631462747,0,hs1
4321,ZINC64131235|decoys_final|mol2|4933|dock1,144.96458863831572,0,hs1
4322,ZINC09347737|decoys_final|mol2|3835|dock2,144.94606120070895,0,hs1
4323,ZINC39637248|decoys_final|mol2|1981|dock1,144.93205753234201,0,hs1
4324,ZINC63710894|decoys_final|mol2|1235|dock4,144.92799264121274,0,hs1
4325,ZINC14200073|decoys_final|mol2|4953|dock4,144.9263570719644,0,hs1
4326,ZINC12386377|decoys_final|mol2|5301|dock1,144.91724617890532,0,hs1
4327,ZINC49526498|decoys_final|mol2|2860|dock1,144.91384973428458,0,hs1
